run,arm,width,height,sample,Timestamp,FrameTime,GPUTime,GameThreadTime,RenderThreadTime,RHIThreadTime,GameThreadWaitTime,PawnCount,IgnoredForSummary
hwrt-off-1440-2-v4,v4,2560,1440,21,2026-09-07T22:28:05.577Z,16.550699,12.950400,7.434500,16.550699,8.583300,9.712000,1,0
hwrt-off-1440-2-v4,v4,2560,1440,22,2026-09-07T22:28:06.589Z,17.051001,12.962600,7.768100,17.051001,8.701600,10.019500,1,0
hwrt-off-1440-2-v4,v4,2560,1440,23,2026-09-07T22:28:07.586Z,16.421101,12.973600,8.344200,16.421101,8.704700,9.957500,1,0
hwrt-off-1440-2-v4,v4,2560,1440,24,2026-09-07T22:28:08.582Z,15.898100,12.933200,7.035900,15.898100,8.492100,9.522700,1,0
hwrt-off-1440-2-v4,v4,2560,1440,25,2026-09-07T22:28:09.578Z,16.031000,12.934200,6.558900,16.031000,8.763400,10.553600,1,0
hwrt-off-1440-2-v4,v4,2560,1440,26,2026-09-07T22:28:10.589Z,15.914700,12.958300,8.277300,15.914700,8.542900,9.993200,1,0
hwrt-off-1440-2-v4,v4,2560,1440,27,2026-09-07T22:28:11.585Z,17.055799,12.980300,7.469000,17.055799,8.483100,9.804700,1,0
hwrt-off-1440-2-v4,v4,2560,1440,28,2026-09-07T22:28:12.582Z,15.915200,12.938000,7.014600,15.915200,8.502100,10.206100,1,0
hwrt-off-1440-2-v4,v4,2560,1440,29,2026-09-07T22:28:13.580Z,16.099600,12.954100,7.115000,16.099600,8.476200,9.832300,1,0
hwrt-off-1440-2-v4,v4,2560,1440,30,2026-09-07T22:28:14.578Z,15.058900,12.967600,7.153500,15.058900,8.446000,9.791600,1,0
hwrt-off-1440-3-v4,v4,2560,1440,1,2026-09-07T22:31:20.586Z,15.881200,12.945300,7.430700,15.881200,8.238200,9.829400,1,0
hwrt-off-1440-3-v4,v4,2560,1440,2,2026-09-07T22:31:21.581Z,15.444200,12.962500,8.657800,15.444200,8.536300,9.789000,1,0
hwrt-off-1440-3-v4,v4,2560,1440,3,2026-09-07T22:31:22.589Z,15.716900,12.939100,7.458800,15.716900,8.706500,9.774200,1,0
hwrt-off-1440-3-v4,v4,2560,1440,4,2026-09-07T22:31:23.586Z,15.985100,12.996500,7.728800,15.985100,8.498800,9.680300,1,0
hwrt-off-1440-3-v4,v4,2560,1440,5,2026-09-07T22:31:24.583Z,15.531600,12.937100,6.924900,15.531600,8.346900,9.621700,1,0
hwrt-off-1440-3-v4,v4,2560,1440,6,2026-09-07T22:31:25.579Z,16.409901,12.967900,8.044200,16.409901,8.717100,10.515500,1,0
hwrt-off-1440-3-v4,v4,2560,1440,7,2026-09-07T22:31:26.590Z,15.229900,12.945300,6.700200,15.229900,8.643900,9.981700,1,0
hwrt-off-1440-3-v4,v4,2560,1440,8,2026-09-07T22:31:27.587Z,17.199100,13.011000,12.319300,17.199100,8.421100,9.796700,1,0
hwrt-off-1440-3-v4,v4,2560,1440,9,2026-09-07T22:31:28.582Z,17.847300,12.943900,7.182100,17.847300,8.440700,10.226100,1,0
hwrt-off-1440-3-v4,v4,2560,1440,10,2026-09-07T22:31:29.578Z,15.526100,12.947400,6.453500,15.526100,8.687100,9.786700,1,0
hwrt-off-1440-3-v4,v4,2560,1440,11,2026-09-07T22:31:30.587Z,15.346000,12.971000,6.881100,15.346000,8.658600,9.863200,1,0
hwrt-off-1440-3-v4,v4,2560,1440,12,2026-09-07T22:31:31.585Z,15.649100,12.995900,6.724100,15.649100,8.406200,10.325700,1,0
hwrt-off-1440-3-v4,v4,2560,1440,13,2026-09-07T22:31:32.583Z,17.226101,12.983400,7.413400,17.226101,8.665800,9.589300,1,0
hwrt-off-1440-3-v4,v4,2560,1440,14,2026-09-07T22:31:33.580Z,16.219801,12.977600,6.912400,16.219801,8.609900,10.151700,1,0
hwrt-off-1440-3-v4,v4,2560,1440,15,2026-09-07T22:31:34.589Z,15.747700,12.940300,7.559200,15.747700,8.542300,9.675300,1,0
hwrt-off-1440-3-v4,v4,2560,1440,16,2026-09-07T22:31:35.584Z,16.556801,12.991800,7.154000,16.556801,8.481300,9.762100,1,0
hwrt-off-1440-3-v4,v4,2560,1440,17,2026-09-07T22:31:36.579Z,16.608500,12.980900,7.706700,16.608500,8.504500,9.998400,1,0
hwrt-off-1440-3-v4,v4,2560,1440,18,2026-09-07T22:31:37.585Z,16.870800,12.934700,6.826800,16.870800,8.525900,10.111300,1,0
hwrt-off-1440-3-v4,v4,2560,1440,19,2026-09-07T22:31:38.581Z,15.746900,12.975300,7.119700,15.746900,8.559700,9.827600,1,0
hwrt-off-1440-3-v4,v4,2560,1440,20,2026-09-07T22:31:39.579Z,15.592800,13.020600,5.914500,15.592800,8.595700,9.782500,1,0
hwrt-off-1440-3-v4,v4,2560,1440,21,2026-09-07T22:31:40.588Z,15.585100,13.061400,6.628100,15.585100,8.521700,9.711200,1,0
hwrt-off-1440-3-v4,v4,2560,1440,22,2026-09-07T22:31:41.584Z,15.572700,12.979800,5.924300,15.572700,8.437600,9.759000,1,0
hwrt-off-1440-3-v4,v4,2560,1440,23,2026-09-07T22:31:42.580Z,15.812200,12.957600,7.838600,15.812200,8.726200,9.567900,1,0
hwrt-off-1440-3-v4,v4,2560,1440,24,2026-09-07T22:31:43.587Z,16.208200,12.950700,7.946600,16.208200,8.736800,9.628200,1,0
hwrt-off-1440-3-v4,v4,2560,1440,25,2026-09-07T22:31:44.587Z,15.026200,13.027700,5.822300,15.026200,8.555600,9.885300,1,0
hwrt-off-1440-3-v4,v4,2560,1440,26,2026-09-07T22:31:45.585Z,14.980400,12.979400,6.097800,14.980400,8.472800,9.529000,1,0
hwrt-off-1440-3-v4,v4,2560,1440,27,2026-09-07T22:31:46.581Z,16.608500,13.028200,7.743700,16.608500,8.526300,9.480800,1,0
hwrt-off-1440-3-v4,v4,2560,1440,28,2026-09-07T22:31:47.577Z,16.155001,12.959000,7.313200,16.155001,8.425400,9.893000,1,0
hwrt-off-1440-3-v4,v4,2560,1440,29,2026-09-07T22:31:48.587Z,16.133101,12.950900,7.253300,16.133101,8.655900,9.752500,1,0
hwrt-off-1440-3-v4,v4,2560,1440,30,2026-09-07T22:31:49.583Z,15.695800,12.945300,9.049700,15.695800,8.674200,9.818600,1,0
hwrt-off-1440-4-v3,v3,2560,1440,1,2026-09-07T22:34:45.583Z,18.120600,15.224000,7.869100,18.120600,10.612000,12.019100,1,0
hwrt-off-1440-4-v3,v3,2560,1440,2,2026-09-07T22:34:46.589Z,18.305599,15.234100,8.561200,18.305599,10.937200,12.104000,1,0
hwrt-off-1440-4-v3,v3,2560,1440,3,2026-09-07T22:34:47.592Z,19.241600,15.247200,8.468600,19.241600,10.476100,11.875000,1,0
hwrt-off-1440-4-v3,v3,2560,1440,4,2026-09-07T22:34:48.585Z,18.870399,15.670700,7.530000,18.870399,10.758900,12.068200,1,0
hwrt-off-1440-4-v3,v3,2560,1440,5,2026-09-07T22:34:49.592Z,18.964701,15.504300,8.716100,18.964701,10.928800,12.460800,1,0
hwrt-off-1440-4-v3,v3,2560,1440,6,2026-09-07T22:34:50.582Z,19.400000,15.252000,9.273600,19.400000,11.136200,12.060400,1,0
hwrt-off-1440-4-v3,v3,2560,1440,7,2026-09-07T22:34:51.587Z,19.116100,15.206000,9.005800,19.116100,10.660800,12.324600,1,0
hwrt-off-1440-4-v3,v3,2560,1440,8,2026-09-07T22:34:52.592Z,20.656799,15.272300,12.469200,20.656799,10.617800,12.206500,1,0
hwrt-off-1440-4-v3,v3,2560,1440,9,2026-09-07T22:34:53.585Z,19.959299,15.582400,8.247400,19.959299,10.854500,12.260800,1,0
hwrt-off-1440-4-v3,v3,2560,1440,10,2026-09-07T22:34:54.590Z,18.968700,15.558700,8.983500,18.968700,10.819400,12.011500,1,0
hwrt-off-1440-4-v3,v3,2560,1440,11,2026-09-07T22:34:55.593Z,19.112200,15.206500,8.225400,19.112200,10.864400,11.975500,1,0
hwrt-off-1440-4-v3,v3,2560,1440,12,2026-09-07T22:34:56.580Z,18.519300,15.226400,7.220700,18.519300,10.719900,11.775100,1,0
hwrt-off-1440-4-v3,v3,2560,1440,13,2026-09-07T22:34:57.584Z,19.645300,15.271900,8.838300,19.645300,11.061100,11.830200,1,0
hwrt-off-1440-4-v3,v3,2560,1440,14,2026-09-07T22:34:58.587Z,19.193800,15.199700,8.457500,19.193800,10.497300,11.989000,1,0
hwrt-off-1440-4-v3,v3,2560,1440,15,2026-09-07T22:34:59.591Z,19.263901,15.214100,8.148800,19.263901,10.204100,12.217400,1,0
hwrt-off-1440-4-v3,v3,2560,1440,16,2026-09-07T22:35:00.580Z,18.810900,15.226100,7.698200,18.810900,10.527800,12.118000,1,0
hwrt-off-1440-4-v3,v3,2560,1440,17,2026-09-07T22:35:01.584Z,18.653200,15.217300,9.011700,18.653200,10.531500,12.000300,1,0
hwrt-off-1440-4-v3,v3,2560,1440,18,2026-09-07T22:35:02.589Z,18.787001,15.226000,9.078900,18.787001,10.931200,12.246000,1,0
hwrt-off-1440-4-v3,v3,2560,1440,19,2026-09-07T22:35:03.594Z,19.171301,15.263500,8.606500,19.171301,10.911000,12.089100,1,0
hwrt-off-1440-4-v3,v3,2560,1440,20,2026-09-07T22:35:04.582Z,20.432100,15.214200,7.829200,20.432100,10.563900,12.634300,1,0
hwrt-off-1440-4-v3,v3,2560,1440,21,2026-09-07T22:35:05.586Z,18.043699,15.190100,8.658000,18.043699,10.676100,11.913400,1,0
hwrt-off-1440-4-v3,v3,2560,1440,22,2026-09-07T22:35:06.591Z,18.538700,15.221100,8.475600,18.538700,10.715900,12.109400,1,0
hwrt-off-1440-4-v3,v3,2560,1440,23,2026-09-07T22:35:07.580Z,18.401800,15.255700,6.356200,18.401800,10.544100,12.611600,1,0
hwrt-off-1440-4-v3,v3,2560,1440,24,2026-09-07T22:35:08.584Z,18.478001,15.206900,7.454500,18.478001,10.467700,11.978900,1,0
hwrt-off-1440-4-v3,v3,2560,1440,25,2026-09-07T22:35:09.591Z,19.088800,15.261900,6.891600,19.088800,10.661400,12.206800,1,0
hwrt-off-1440-4-v3,v3,2560,1440,26,2026-09-07T22:35:10.594Z,18.005301,15.216900,8.459900,18.005301,10.634600,11.975700,1,0
hwrt-off-1440-4-v3,v3,2560,1440,27,2026-09-07T22:35:11.582Z,19.195999,15.209500,8.840700,19.195999,10.572300,12.087200,1,0
hwrt-off-1440-4-v3,v3,2560,1440,28,2026-09-07T22:35:12.588Z,18.868500,15.238600,9.469800,18.868500,11.044000,12.244700,1,0
hwrt-off-1440-4-v3,v3,2560,1440,29,2026-09-07T22:35:13.592Z,19.328899,15.226800,7.665600,19.328899,10.528100,12.081300,1,0
hwrt-off-1440-4-v3,v3,2560,1440,30,2026-09-07T22:35:14.580Z,19.569099,15.213100,7.738300,19.569099,10.622500,12.216000,1,0
hwrt-off-4k-1-v3,v3,3840,2160,1,2026-09-07T22:38:09.627Z,33.666302,30.245399,9.941800,33.666302,24.214001,26.034800,1,0
hwrt-off-4k-1-v3,v3,3840,2160,2,2026-09-07T22:38:10.596Z,33.905399,30.279699,11.672200,33.905399,24.620501,26.538799,1,0
hwrt-off-4k-1-v3,v3,3840,2160,3,2026-09-07T22:38:11.598Z,34.793701,30.264400,9.571900,34.793701,23.924000,26.747400,1,0
hwrt-off-4k-1-v3,v3,3840,2160,4,2026-09-07T22:38:12.598Z,35.116501,30.286800,9.580500,35.116501,25.017700,26.564400,1,0
hwrt-off-4k-1-v3,v3,3840,2160,5,2026-09-07T22:38:13.600Z,34.506802,30.257000,9.880200,34.506802,24.624201,26.925301,1,0
hwrt-off-4k-1-v3,v3,3840,2160,6,2026-09-07T22:38:14.599Z,35.240898,30.309099,11.476500,35.240898,24.128201,26.734301,1,0
hwrt-off-4k-1-v3,v3,3840,2160,7,2026-09-07T22:38:15.600Z,35.244301,30.309900,9.436800,35.244301,25.098801,26.059700,1,0
hwrt-off-4k-1-v3,v3,3840,2160,8,2026-09-07T22:38:16.602Z,35.074001,30.275499,9.936400,35.074001,24.742300,26.372499,1,0
hwrt-off-4k-1-v3,v3,3840,2160,9,2026-09-07T22:38:17.603Z,36.829102,30.333700,18.681801,36.829102,24.544901,26.696899,1,0
hwrt-off-4k-1-v3,v3,3840,2160,10,2026-09-07T22:38:18.605Z,34.805901,30.264000,9.778600,34.805901,24.628799,27.153400,1,0
hwrt-off-4k-1-v3,v3,3840,2160,11,2026-09-07T22:38:19.606Z,35.359798,30.341900,9.539500,35.359798,24.774700,27.639400,1,0
hwrt-off-4k-1-v3,v3,3840,2160,12,2026-09-07T22:38:20.607Z,35.471901,30.276600,10.440000,35.471901,24.555401,26.724199,1,0
hwrt-off-4k-1-v3,v3,3840,2160,13,2026-09-07T22:38:21.608Z,34.799000,30.282000,10.192400,34.799000,23.469500,27.290400,1,0
hwrt-off-4k-1-v3,v3,3840,2160,14,2026-09-07T22:38:22.609Z,35.079399,30.257900,10.202400,35.079399,24.866301,26.379700,1,0
hwrt-off-4k-1-v3,v3,3840,2160,15,2026-09-07T22:38:23.608Z,36.243698,30.288401,10.017000,36.243698,24.943300,26.782301,1,0
hwrt-off-4k-1-v3,v3,3840,2160,16,2026-09-07T22:38:24.609Z,34.819901,30.264900,9.974300,34.819901,24.603001,27.512600,1,0
hwrt-off-4k-1-v3,v3,3840,2160,17,2026-09-07T22:38:25.610Z,34.729801,30.251400,10.249900,34.729801,24.299400,27.174999,1,0
hwrt-off-4k-1-v3,v3,3840,2160,18,2026-09-07T22:38:26.610Z,34.828400,30.267300,9.304400,34.828400,24.427799,26.581100,1,0
hwrt-off-4k-1-v3,v3,3840,2160,19,2026-09-07T22:38:27.611Z,34.400600,30.313000,10.578700,34.400600,24.263500,26.865999,1,0
hwrt-off-4k-1-v3,v3,3840,2160,20,2026-09-07T22:38:28.612Z,34.997799,30.249800,9.707200,34.997799,23.945101,26.226801,1,0
hwrt-off-4k-1-v3,v3,3840,2160,21,2026-09-07T22:38:29.613Z,35.914101,30.305599,9.777300,35.914101,23.856400,27.035500,1,0
hwrt-off-4k-1-v3,v3,3840,2160,22,2026-09-07T22:38:30.614Z,34.550098,30.302099,9.803800,34.550098,25.469299,26.423300,1,0
hwrt-off-4k-1-v3,v3,3840,2160,23,2026-09-07T22:38:31.615Z,33.760899,30.260599,10.045100,33.760899,24.433001,27.351200,1,0
hwrt-off-4k-1-v3,v3,3840,2160,24,2026-09-07T22:38:32.613Z,34.725300,30.238100,9.411400,34.725300,24.577400,26.824499,1,0
hwrt-off-4k-1-v3,v3,3840,2160,25,2026-09-07T22:38:33.613Z,35.133400,30.239799,9.890700,35.133400,24.591700,27.004700,1,0
hwrt-off-4k-1-v3,v3,3840,2160,26,2026-09-07T22:38:34.612Z,34.389900,30.261801,10.110900,34.389900,23.409599,27.535700,1,0
hwrt-off-4k-1-v3,v3,3840,2160,27,2026-09-07T22:38:35.612Z,34.557098,30.254601,10.304700,34.557098,23.992399,26.904499,1,0
hwrt-off-4k-1-v3,v3,3840,2160,28,2026-09-07T22:38:36.612Z,35.250599,30.294500,10.407100,35.250599,24.526400,26.780500,1,0
hwrt-off-4k-1-v3,v3,3840,2160,29,2026-09-07T22:38:37.613Z,34.670399,30.259501,9.440700,34.670399,24.059601,27.401600,1,0
hwrt-off-4k-1-v3,v3,3840,2160,30,2026-09-07T22:38:38.612Z,35.089802,30.271999,10.051600,35.089802,24.465401,26.936899,1,0
hwrt-off-4k-2-v4,v4,3840,2160,1,2026-09-07T22:41:35.598Z,30.202600,25.183800,9.704900,30.202600,19.445400,22.117100,1,0
hwrt-off-4k-2-v4,v4,3840,2160,2,2026-09-07T22:41:36.616Z,29.166100,25.163300,9.392300,29.166100,19.548100,21.860001,1,0
hwrt-off-4k-2-v4,v4,3840,2160,3,2026-09-07T22:41:37.607Z,29.128500,25.147699,9.703500,29.128500,19.617599,21.655500,1,0
hwrt-off-4k-2-v4,v4,3840,2160,4,2026-09-07T22:41:38.600Z,29.049801,25.156900,10.027100,29.049801,19.784700,21.997601,1,0
hwrt-off-4k-2-v4,v4,3840,2160,5,2026-09-07T22:41:39.592Z,30.269600,25.188801,9.398600,30.269600,19.613701,22.084200,1,0
hwrt-off-4k-2-v4,v4,3840,2160,6,2026-09-07T22:41:40.610Z,30.150900,25.187901,9.696700,30.150900,19.722601,21.981800,1,0
hwrt-off-4k-2-v4,v4,3840,2160,7,2026-09-07T22:41:41.600Z,30.180000,25.112900,8.304300,30.180000,20.190201,22.317499,1,0
hwrt-off-4k-2-v4,v4,3840,2160,8,2026-09-07T22:41:42.593Z,29.938900,25.159201,9.834100,29.938900,20.172300,21.929399,1,0
hwrt-off-4k-2-v4,v4,3840,2160,9,2026-09-07T22:41:43.612Z,31.423401,25.299101,17.440599,31.423401,19.643499,21.714701,1,0
hwrt-off-4k-2-v4,v4,3840,2160,10,2026-09-07T22:41:44.603Z,30.802000,25.164700,8.588200,30.802000,19.470699,21.596600,1,0
hwrt-off-4k-2-v4,v4,3840,2160,11,2026-09-07T22:41:45.594Z,29.234600,25.207701,9.824400,29.234600,19.879999,21.448799,1,0
hwrt-off-4k-2-v4,v4,3840,2160,12,2026-09-07T22:41:46.609Z,30.067499,25.116199,10.109500,30.067499,20.216900,22.113001,1,0
hwrt-off-4k-2-v4,v4,3840,2160,13,2026-09-07T22:41:47.601Z,29.285101,25.167101,10.246500,29.285101,19.680901,21.588100,1,0
hwrt-off-4k-2-v4,v4,3840,2160,14,2026-09-07T22:41:48.592Z,29.737600,25.115700,9.824000,29.737600,19.969299,21.993601,1,0
hwrt-off-4k-2-v4,v4,3840,2160,15,2026-09-07T22:41:49.608Z,30.190001,25.151199,9.744600,30.190001,19.648701,22.364100,1,0
hwrt-off-4k-2-v4,v4,3840,2160,16,2026-09-07T22:41:50.599Z,28.888599,25.162001,9.367400,28.888599,20.213900,21.976700,1,0
hwrt-off-4k-2-v4,v4,3840,2160,17,2026-09-07T22:41:51.592Z,29.644400,25.142401,9.253100,29.644400,19.822001,21.796000,1,0
hwrt-off-4k-2-v4,v4,3840,2160,18,2026-09-07T22:41:52.612Z,30.217300,25.125601,8.971900,30.217300,19.640499,22.193199,1,0
hwrt-off-4k-2-v4,v4,3840,2160,19,2026-09-07T22:41:53.604Z,28.942600,25.148199,9.866300,28.942600,19.408600,22.049601,1,0
hwrt-off-4k-2-v4,v4,3840,2160,20,2026-09-07T22:41:54.595Z,29.312401,25.178101,9.626600,29.312401,19.957701,21.965200,1,0
hwrt-off-4k-2-v4,v4,3840,2160,21,2026-09-07T22:41:55.612Z,29.217800,25.168600,9.647800,29.217800,20.459200,21.382999,1,0
hwrt-off-4k-2-v4,v4,3840,2160,22,2026-09-07T22:41:56.602Z,29.893600,25.165800,9.594300,29.893600,19.397800,21.828400,1,0
hwrt-off-4k-2-v4,v4,3840,2160,23,2026-09-07T22:41:57.596Z,29.189800,25.165199,10.280200,29.189800,19.661200,21.885799,1,0
hwrt-off-4k-2-v4,v4,3840,2160,24,2026-09-07T22:41:58.613Z,30.198700,25.221600,9.646900,30.198700,20.734400,21.897499,1,0
hwrt-off-4k-2-v4,v4,3840,2160,25,2026-09-07T22:41:59.603Z,30.633699,25.130400,9.708100,30.633699,19.863701,21.736900,1,0
hwrt-off-4k-2-v4,v4,3840,2160,26,2026-09-07T22:42:00.594Z,29.216000,25.191999,10.278100,29.216000,19.657101,22.123301,1,0
hwrt-off-4k-2-v4,v4,3840,2160,27,2026-09-07T22:42:01.613Z,30.464001,25.198900,9.747300,30.464001,19.542400,21.440300,1,0
hwrt-off-4k-2-v4,v4,3840,2160,28,2026-09-07T22:42:02.605Z,31.227699,25.259501,9.487600,31.227699,20.765200,21.232800,1,0
hwrt-off-4k-2-v4,v4,3840,2160,29,2026-09-07T22:42:03.596Z,29.562401,25.136801,9.979500,29.562401,19.908199,21.842199,1,0
hwrt-off-4k-2-v4,v4,3840,2160,30,2026-09-07T22:42:04.614Z,30.570101,25.129700,9.681100,30.570101,19.715401,22.139299,1,0
hwrt-off-4k-3-v4,v4,3840,2160,1,2026-09-07T22:45:10.594Z,30.286699,25.107700,9.285500,30.286699,19.374901,22.325500,1,0
hwrt-off-4k-3-v4,v4,3840,2160,2,2026-09-07T22:45:11.611Z,29.758600,25.187599,9.622700,29.758600,19.590900,22.277000,1,0
hwrt-off-4k-3-v4,v4,3840,2160,3,2026-09-07T22:45:12.602Z,30.912800,25.138000,9.456800,30.912800,19.909300,21.728500,1,0
hwrt-off-4k-3-v4,v4,3840,2160,4,2026-09-07T22:45:13.592Z,29.650801,25.144300,9.545500,29.650801,19.676001,22.224400,1,0
hwrt-off-4k-3-v4,v4,3840,2160,5,2026-09-07T22:45:14.608Z,29.542700,25.123301,10.146700,29.542700,19.564600,21.513901,1,0
hwrt-off-4k-3-v4,v4,3840,2160,6,2026-09-07T22:45:15.599Z,30.802401,25.131300,9.535700,30.802401,20.274401,21.725401,1,0
hwrt-off-4k-3-v4,v4,3840,2160,7,2026-09-07T22:45:16.615Z,30.156300,25.131800,10.873100,30.156300,19.646000,22.569201,1,0
hwrt-off-4k-3-v4,v4,3840,2160,8,2026-09-07T22:45:17.606Z,29.695299,25.222799,19.601299,29.695299,20.410601,21.708799,1,0
hwrt-off-4k-3-v4,v4,3840,2160,9,2026-09-07T22:45:18.598Z,30.524700,25.121799,9.715400,30.524700,20.311600,22.104401,1,0
hwrt-off-4k-3-v4,v4,3840,2160,10,2026-09-07T22:45:19.616Z,31.020399,25.110600,9.397800,31.020399,19.955700,22.223600,1,0
hwrt-off-4k-3-v4,v4,3840,2160,11,2026-09-07T22:45:20.606Z,29.759001,25.096100,10.229300,29.759001,19.764900,21.965200,1,0
hwrt-off-4k-3-v4,v4,3840,2160,12,2026-09-07T22:45:21.596Z,30.770500,25.113800,9.202600,30.770500,19.752300,21.521500,1,0
hwrt-off-4k-3-v4,v4,3840,2160,13,2026-09-07T22:45:22.612Z,29.506800,25.116600,9.833800,29.506800,19.411100,21.730000,1,0
hwrt-off-4k-3-v4,v4,3840,2160,14,2026-09-07T22:45:23.602Z,29.157700,25.188900,9.220900,29.157700,19.987801,22.161501,1,0
hwrt-off-4k-3-v4,v4,3840,2160,15,2026-09-07T22:45:24.592Z,29.996599,25.107500,10.993800,29.996599,20.084101,22.129499,1,0
hwrt-off-4k-3-v4,v4,3840,2160,16,2026-09-07T22:45:25.610Z,28.958500,25.116100,9.330700,28.958500,19.347099,22.158001,1,0
hwrt-off-4k-3-v4,v4,3840,2160,17,2026-09-07T22:45:26.601Z,30.984100,25.128500,10.281300,30.984100,19.257099,22.135099,1,0
hwrt-off-4k-3-v4,v4,3840,2160,18,2026-09-07T22:45:27.593Z,29.574400,25.146999,10.246800,29.574400,19.335199,21.853600,1,0
hwrt-off-4k-3-v4,v4,3840,2160,19,2026-09-07T22:45:28.611Z,30.156099,25.115801,8.980600,30.156099,20.161301,22.170200,1,0
hwrt-off-4k-3-v4,v4,3840,2160,20,2026-09-07T22:45:29.601Z,29.667200,25.127899,10.876700,29.667200,20.665400,21.785700,1,0
hwrt-off-4k-3-v4,v4,3840,2160,21,2026-09-07T22:45:30.592Z,28.878799,25.115801,9.125800,28.878799,19.961599,22.138300,1,0
hwrt-off-4k-3-v4,v4,3840,2160,22,2026-09-07T22:45:31.609Z,28.645100,25.117701,9.814700,28.645100,20.422300,22.122400,1,0
hwrt-off-4k-3-v4,v4,3840,2160,23,2026-09-07T22:45:32.599Z,29.630301,25.142799,9.542400,29.630301,20.028000,21.918800,1,0
hwrt-off-4k-3-v4,v4,3840,2160,24,2026-09-07T22:45:33.615Z,30.622499,25.111601,9.537000,30.622499,20.174801,22.059401,1,0
hwrt-off-4k-3-v4,v4,3840,2160,25,2026-09-07T22:45:34.605Z,30.254700,25.128099,9.543100,30.254700,20.025900,22.579599,1,0
hwrt-off-4k-3-v4,v4,3840,2160,26,2026-09-07T22:45:35.596Z,29.286699,25.100201,9.876400,29.286699,19.244699,21.690300,1,0
hwrt-off-4k-3-v4,v4,3840,2160,27,2026-09-07T22:45:36.612Z,30.225100,25.071800,9.081100,30.225100,19.770700,21.774799,1,0
hwrt-off-4k-3-v4,v4,3840,2160,28,2026-09-07T22:45:37.603Z,30.169001,25.134501,9.208700,30.169001,19.339300,22.013000,1,0
hwrt-off-4k-3-v4,v4,3840,2160,29,2026-09-07T22:45:38.595Z,30.018400,25.155500,9.908800,30.018400,19.503300,22.292500,1,0
hwrt-off-4k-3-v4,v4,3840,2160,30,2026-09-07T22:45:39.612Z,30.101299,25.133801,8.777400,30.101299,19.818800,22.067900,1,0
hwrt-off-4k-4-v3,v3,3840,2160,1,2026-09-07T22:48:54.625Z,36.006802,30.313900,10.023800,36.006802,24.203199,27.564800,1,0
hwrt-off-4k-4-v3,v3,3840,2160,2,2026-09-07T22:48:55.625Z,33.440701,30.279400,10.502400,33.440701,24.677601,26.974800,1,0
hwrt-off-4k-4-v3,v3,3840,2160,3,2026-09-07T22:48:56.627Z,35.028599,30.311501,10.213400,35.028599,24.636499,27.409201,1,0
hwrt-off-4k-4-v3,v3,3840,2160,4,2026-09-07T22:48:57.599Z,35.227901,30.301201,10.069900,35.227901,24.113800,27.337500,1,0
hwrt-off-4k-4-v3,v3,3840,2160,5,2026-09-07T22:48:58.603Z,34.061600,30.302601,10.066800,34.061600,26.142900,27.514799,1,0
hwrt-off-4k-4-v3,v3,3840,2160,6,2026-09-07T22:48:59.604Z,34.645199,30.287901,10.073700,34.645199,25.138901,26.780800,1,0
hwrt-off-4k-4-v3,v3,3840,2160,7,2026-09-07T22:49:00.606Z,34.474400,30.328400,9.792800,34.474400,25.112101,27.325600,1,0
hwrt-off-4k-4-v3,v3,3840,2160,8,2026-09-07T22:49:01.607Z,38.553101,30.390699,19.437300,38.553101,25.504101,26.554501,1,0
hwrt-off-4k-4-v3,v3,3840,2160,9,2026-09-07T22:49:02.607Z,33.805599,30.282900,10.590400,33.805599,25.124599,26.635099,1,0
hwrt-off-4k-4-v3,v3,3840,2160,10,2026-09-07T22:49:03.608Z,34.431900,30.343500,9.707400,34.431900,25.210400,26.180599,1,0
hwrt-off-4k-4-v3,v3,3840,2160,11,2026-09-07T22:49:04.609Z,34.913101,30.267000,9.561000,34.913101,25.234501,26.743700,1,0
hwrt-off-4k-4-v3,v3,3840,2160,12,2026-09-07T22:49:05.612Z,36.030899,30.307301,9.292900,36.030899,24.944799,26.896601,1,0
hwrt-off-4k-4-v3,v3,3840,2160,13,2026-09-07T22:49:06.615Z,35.437698,30.325800,9.896300,35.437698,24.661800,26.538300,1,0
hwrt-off-4k-4-v3,v3,3840,2160,14,2026-09-07T22:49:07.617Z,35.600399,30.305901,9.624800,35.600399,24.835400,27.049000,1,0
hwrt-off-4k-4-v3,v3,3840,2160,15,2026-09-07T22:49:08.618Z,36.120098,30.313400,9.947600,36.120098,24.214500,26.758801,1,0
hwrt-off-4k-4-v3,v3,3840,2160,16,2026-09-07T22:49:09.618Z,35.537300,30.299200,10.588800,35.537300,24.588301,26.218399,1,0
hwrt-off-4k-4-v3,v3,3840,2160,17,2026-09-07T22:49:10.620Z,34.315601,30.286699,9.952100,34.315601,24.652500,27.007000,1,0
hwrt-off-4k-4-v3,v3,3840,2160,18,2026-09-07T22:49:11.624Z,34.732601,30.294100,10.415400,34.732601,23.912500,26.758699,1,0
hwrt-off-4k-4-v3,v3,3840,2160,19,2026-09-07T22:49:12.625Z,34.201500,30.313700,9.732500,34.201500,25.293501,27.188999,1,0
hwrt-off-4k-4-v3,v3,3840,2160,20,2026-09-07T22:49:13.628Z,35.567501,30.279100,10.702700,35.567501,24.806700,26.582399,1,0
